Store_Name,Longitude,Latitude,Address,Address Line #2,City,State,Zip5,Zip4,County
CVS PHARMACY 7265,-83.956337,34.879757,208 Highway 515 E,,Blairsville,GA,30512,8578,UNION
Nottely Food Mart,-84.058617,34.962337,21 Ivylog Rd,,Blairsville,GA,30512,2560,UNION
Walmart Supercenter 3485,-83.996216,34.862709,2257 Highway 515,,Blairsville,GA,30512,8200,UNION
Murphy USA 7660,-83.994446,34.863514,2257B Highway 515,,Blairsville,GA,30512,82ND,UNION
Lost Creek Food Mart,-84.002182,34.845753,29 Mulkey Gap Rd,,Blairsville,GA,30512,5606,UNION
Circle K 1094,-83.955582,34.871353,325 Cleveland St,,Blairsville,GA,30512,4523,UNION
Foodland,-83.958557,34.876957,34 Pat Haralson Dr,,Blairsville,GA,30512,8409,UNION
Dollar General 15342,-84.00322,34.84676,36 Kiutuestia Creek Rd,,Blairsville,GA,30512,4315,UNION
Walgreens 17943,-83.963181,34.871471,363 Blue Ridge St,PO Box 1459,Blairsville,GA,30514,1459,UNION
DollarTree 10913,-83.962158,34.869987,417 Blue Ridge St,,Blairsville,GA,30512,3673,UNION
Dollar General 10226,-84.093124,34.876701,42 Copperhead Rd,,Blairsville,GA,30512,3459,UNION
INGLES MARKETS 98,-83.960655,34.877136,43 Highway 515,,Blairsville,GA,30512,3569,UNION
DOLLAR GENERAL 3810,-83.972076,34.87558,513 Murphy Hwy,Ste F,Blairsville,GA,30512,3078,UNION
Dollar General 11776,-83.901283,34.817692,5267 Gainesville Hwy,,Blairsville,GA,30512,6878,UNION
ALDI 76160,-83.950325,34.883179,595 Highway 515 E,,Blairsville,GA,30512,8574,UNION
Dollar General 10229,-84.05748,34.962666,93 Ivylog Rd,,Blairsville,GA,30512,1456,UNION
Wolf Pen Gap Store,-84.021996,34.689365,41 Wolf Pen Gap Rd,,Suches,GA,30572,1405,UNION
Em Farms Llc,-84.180031,32.752487,1456 US Highway 80,,Culloden,GA,31016,5334,UPSON
Bambina Catfish Farm,-84.405525,32.990086,1167 Weems Rd,,Molena,GA,30258,3332,UPSON
Dollar General 17797,-84.494133,32.975544,7300 Crest Hwy,,Molena,GA,30258,3905,UPSON
Ez Stop,-84.312233,32.896786,1030 Barnesville St,,Thomaston,GA,30286,3706,UPSON
ALDI 76169,-84.333412,32.922764,1058 Highway 19 N,,Thomaston,GA,30286,2229,UPSON
North Creek Shell,-84.332886,32.924648,1078 Highway 19 N,,Thomaston,GA,30286,2229,UPSON
Raceway #6903,-84.333405,32.926014,1088 Highway 19 N,,Thomaston,GA,30286,2229,UPSON
Fast Stop,-84.324745,32.872704,1104 S Church St,,Thomaston,GA,30286,4103,UPSON
NORTHSIDE SUPERETTE,-84.333946,32.928013,1110 Highway 19 N,,Thomaston,GA,30286,2288,UPSON
Dollar General 24365,-84.320976,32.866299,1401 Highway 19 S,,Thomaston,GA,30286,4751,UPSON
Citgo Food Mart,-84.350548,32.926945,1403 Hannahs Mill Rd,,Thomaston,GA,30286,2158,UPSON
Pickard Grocery,-84.325272,32.870239,1449 Zorn St,,Thomaston,GA,30286,7214,UPSON
Circle K 2745055,-84.334595,32.935387,1501 Highway 19 N,US,Thomaston,GA,30286,,UPSON
DOLLAR GENERAL 2048,-84.334961,32.942741,1749 Highway 19 N,,Thomaston,GA,30286,1968,UPSON
Mahi V Patel Inc,-84.334862,32.943714,1782 Highway 19 N,,Thomaston,GA,30286,1967,UPSON
Kelly's Truck Stop,-84.293442,32.912758,2000 Barnesville Hwy,,Thomaston,GA,30286,3117,UPSON
Gx Market,-84.275513,32.904076,2015 Yatesville Hwy,,Thomaston,GA,30286,3921,UPSON
Cooks Market,-84.326065,32.886791,211 S Center St,,Thomaston,GA,30286,,UPSON
Mike's Market,-84.322487,32.902725,213 A St,,Thomaston,GA,30286,3129,UPSON
DOLLAR GENERAL 14765,-84.324142,32.888477,217 E Main St,,Thomaston,GA,30286,4110,UPSON
Sai Food Mart,-84.290627,32.919048,2235 Barnesville Hwy,,Thomaston,GA,30286,2458,UPSON
Piggly Wiggly 430,-84.326248,32.891541,301 N Center St,,Thomaston,GA,30286,3712,UPSON
Dollar General 15616,-84.403473,32.898037,3092 Crest Hwy,,Thomaston,GA,30286,2619,UPSON
Sunnyside Country Store,-84.404282,32.898575,3108 Crest Hwy,,Thomaston,GA,30286,2620,UPSON
Dollar General 19969,-84.262482,32.932713,3291 Barnesville Hwy,,Thomaston,GA,30286,1510,UPSON
Best Value,-84.3274,32.885334,350 S Church St,,Thomaston,GA,30286,4106,UPSON
Mr Bs,-84.326225,32.893101,401 N Center St,,Thomaston,GA,30286,3651,UPSON
Quick Stop,-84.325699,32.88298,517 S Center St,,Thomaston,GA,30286,4140,UPSON
Southside Grocery,-84.315804,32.844772,5775 Indian Trial,,Thomaston,GA,30286,,UPSON
Tt's Food Mart,-84.306465,32.881126,610 Triune Mill Rd,,Thomaston,GA,30286,5900,UPSON
Walgreens 11490,-84.328682,32.902374,634 N Church St,,Thomaston,GA,30286,3612,UPSON
Dollar General 30827,-84.328873,32.903164,708 N Church St,,Thomaston,GA,30286,3613,UPSON
INGLES MARKETS 449,-84.329506,32.904968,730 N Church St,,Thomaston,GA,30286,3618,UPSON
Country Corner,-84.337753,32.894474,800 W Main St,,Thomaston,GA,30286,3464,UPSON
Murphy USA 6862,-84.330582,32.91074,851 N Church St,,Thomaston,GA,30286,3622,UPSON
Walmart S/C 1112,-84.331055,32.912689,855 N Church St,,Thomaston,GA,30286,3622,UPSON
DollarTree 2072,-84.331642,32.913765,887 N Church St,,Thomaston,GA,30286,3622,UPSON
DOLLAR GENERAL 14092,-84.137711,32.915512,6542 Yatesville Hwy,,Yatesville,GA,31097,3850,UPSON
AAA Enterprises USA,-85.269783,34.883606,1001 Lafayette Rd,,Chickamauga,GA,30707,1712,WALKER
Tigermarket 209 209,-85.27034,34.882675,12797 N Highway 27,,Chickamauga,GA,30707,1790,WALKER
Country Food Mart,-85.388992,34.810032,13005 Highway 193,,Chickamauga,GA,30707,2215,WALKER
FOOD LION 1563,-85.267693,34.888367,13311 Hwy 27 N,Suite 6,Chickamauga,GA,30707,,WALKER
Dollar General 17459,-85.303558,34.86058,15 Garretts Chapel Rd,,Chickamauga,GA,30707,1841,WALKER
Circle K 2723511,-85.281456,34.882866,209 Lee and Gordon Mill Rd,,Chickamauga,GA,30707,,WALKER
DOLLAR GENERAL 8035,-85.291504,34.88586,2682 Johnson Rd,,Chickamauga,GA,30707,2755,WALKER
Jk Beer Wine Tobacco Convenience Store,-85.321297,34.828426,3792 S Highway 341,,Chickamauga,GA,30707,3951,WALKER
Kenny's Grocery and Tobacco Store,-85.35849,34.844551,4693 N Marble Top Rd,,Chickamauga,GA,30707,3749,WALKER
Ed's Grocery,-85.300934,34.862637,910 S Highway 341,,Chickamauga,GA,30707,1880,WALKER
Dollar General 11619,-85.390266,34.806843,9181 W Highway 136,,Chickamauga,GA,30707,3778,WALKER
DollarTree 8463,-85.270241,34.885426,93 Bushrod Johnson Ave,,Chickamauga,GA,30707,6093,WALKER
Dollar General 31297,-85.249886,34.846794,9981 N Hwy 27,,Chickamauga,GA,30707,,WALKER
Maruti Express Inc.,-85.333755,34.983658,20 Highway 193,,Flintstone,GA,30725,2145,WALKER
MAPCO Express Inc. 3629,-85.333702,34.94873,2618 Hwy 193,,Flintstone,GA,30725,,WALKER
Circle K 2723506,-85.343124,34.942802,2777 Chattanooga Valley Rd,,Flintstone,GA,30725,,WALKER
DOLLAR GENERAL 8202,-85.34948,34.924229,4120 Chattanooga Valley Rd,,Flintstone,GA,30725,2468,WALKER
DollarTree 9926,-85.258606,34.96225,1846 Lafayette Rd,Suite 7,Ft Oglethorpe,GA,30741,,WALKER
Walmart Supercenter 2988,-85.269829,34.746189,2625 N HWY 27,,LAFAYETTE,GA,30728,,WALKER
Kangaroo Express,-85.279724,34.72559,1111 N Main St,,La Fayette,GA,30728,2119,WALKER
Dollar General 15801,-85.117775,34.674171,12035 E Highway 136,,La Fayette,GA,30728,5859,WALKER
Pit Stop 6,-85.153511,34.767548,121 Highway 151,,La Fayette,GA,30728,5914,WALKER
Dollar General 30746,-85.252617,34.788689,134 Black Circle Spur,,La Fayette,GA,30728,6720,WALKER
LAFAYETTE FRUIT MARKET,-85.277176,34.731216,1431 N Main St,,La Fayette,GA,30728,6435,WALKER
Dollar General 20624,-85.24791,34.696465,1907 E Highway 136,,La Fayette,GA,30728,4862,WALKER
R C Food & Fuel,-85.276802,34.670151,2213 Trion Hwy,,La Fayette,GA,30728,3725,WALKER
Uncle Jeds,-85.327995,34.706558,23617 Highway 193,,La Fayette,GA,30728,4240,WALKER
Circle K Store 2709339,-85.270081,34.744171,2452 N Highway 27,,La Fayette,GA,30728,6530,WALKER
Ritz Beer & Grill,-85.237419,34.698418,2519 E Highway 136,,La Fayette,GA,30728,4961,WALKER
DollarTree 2010,-85.270081,34.745747,2589 N Highway 27,,La Fayette,GA,30728,7502,WALKER
Murphy USA 6563,-85.27124,34.746548,2637 N Highway 27,,La Fayette,GA,30728,6533,WALKER
Lucky Grocery,-85.234818,34.697582,2664 E Highway 136,,La Fayette,GA,30728,4966,WALKER
Dollar General Store 17837,-85.153175,34.767422,29 Highway 151,,La Fayette,GA,30728,5914,WALKER
DOLLAR GENERAL 0101,-85.281242,34.70974,311 N Main St,,La Fayette,GA,30728,2409,WALKER
Food City 252,-85.281197,34.710106,311 N Main St,,La Fayette,GA,30728,,WALKER
Cost Kutter Grocery 437,-85.284828,34.704971,321 W Patton St,,La Fayette,GA,30728,2950,WALKER
Catlett Grocery,-85.192841,34.749107,35 Round Pond Rd,,La Fayette,GA,30728,6201,WALKER
Circle K 2723510,-85.287918,34.701805,400 W Main St,,La Fayette,GA,30728,3244,WALKER
Pit Stop 5,-85.288696,34.701206,406 S Chattanooga St,,La Fayette,GA,30728,3002,WALKER
Pit Stop 1,-85.275047,34.70417,501 E Villanow St,,La Fayette,GA,30728,2631,WALKER
MAPCO Express Inc. 3631,-85.114075,34.674438,59 Stansell Cir,,La Fayette,GA,30728,5754,WALKER
DOLLAR GENERAL 9627,-85.280685,34.697842,607 S Main St,,La Fayette,GA,30728,8202,WALKER
CVS PHARMACY 7223,-85.279945,34.718922,807 N Main St,,La Fayette,GA,30728,2245,WALKER
K K Enterprise 1,-85.279846,34.718838,800 North Main Street,,Lafayette,GA,30728,,WALKER
MAPCO Express Inc. 3663,-85.358421,34.977062,1226 Lula Lake Rd,,Lookout Mountain,GA,30750,3118,WALKER
Dollar General 23209,-85.384689,34.954227,17 Hinkle Dr,,Lookout Mountain,GA,30750,,WALKER
Circle K 2723508,-85.294983,34.948521,1897 MCFARLAND GAP AVE,,ROSSVILLE,GA,30741,,WALKER
K K Enterprise 2,-85.407234,34.867794,5054 Highway 157,,Rising Fawn,GA,30738,2043,WALKER
27 Farmers Market,-85.250084,34.847691,10052 N Highway 27,,Rock Spring,GA,30739,2121,WALKER
Walker County Farmers Market,-85.250298,34.848259,10052 N Highway 27,,Rock Spring,GA,30739,2121,WALKER
Dollar General Store 8631,-85.24012,34.824333,115 Kay Conley Rd,,Rock Spring,GA,30739,2172,WALKER
Smiley's Corner,-85.240189,34.823967,118 Kay Conley Rd,,Rock Spring,GA,30739,2173,WALKER
Circle K Store 2709346,-85.24012,34.820515,8040 N Highway 27,,Rock Spring,GA,30739,2325,WALKER
Lafayette Fruit Market Inc,-85.270126,34.972885,1003 Lafayette Rd,,Rossville,GA,30741,2013,WALKER
Sunrise Market 121 1,-85.268059,34.970516,1119 Lafayette Rd,,Rossville,GA,30741,2014,WALKER
DollarTree 6589,-85.286949,34.984749,115 Chickamauga Ave,,Rossville,GA,30741,1351,WALKER
RUSTYS MEAT MARKET,-85.26535,34.968227,1219 Lafayette Rd,,Rossville,GA,30741,2011,WALKER
Paul's Place #5,-85.316238,34.907028,1250 Mission Ridge Rd,,Rossville,GA,30741,6401,WALKER
Dollar General 6930,-85.295258,34.969299,1408 McFarland Ave,,Rossville,GA,30741,2216,WALKER
Discount Market,-85.309708,34.967987,1430 Wilson Rd,,Rossville,GA,30741,2159,WALKER
Wilson Food Mart,-85.309708,34.966709,1448 Wilson Rd,,Rossville,GA,30741,2199,WALKER
Lil Pig Market,-85.319069,34.898361,1932 N Highway 341,,Rossville,GA,30741,6205,WALKER
Dollar General 30050,-85.287758,34.946854,2015 McFarland Ave,,Rossville,GA,30741,4510,WALKER
Texaco Pitstop,-85.287697,34.981888,312 McFarland Ave,,Rossville,GA,30741,1206,WALKER
MAPCO Express Inc. 3644,-85.300713,34.969822,408 James St,,Rossville,GA,30741,2237,WALKER
Super Mercado Mexico Lindo,-85.282753,34.982983,507 Chickamauga Ave,,Rossville,GA,30741,1309,WALKER
Cornerstone Market #11 no,-85.277458,34.955193,728 Park City Rd,,Rossville,GA,30741,3810,WALKER
MAPCO Express Inc. 3508,-85.276489,34.977959,815 Chickamauga Ave,A,Rossville,GA,30741,1406,WALKER
Food City 217,-85.312088,34.917793,820 Mission Ridge Rd,,Rossville,GA,30741,4246,WALKER
DOLLAR GENERAL 8018,-85.276672,34.978664,824 Chickamauga Ave,,Rossville,GA,30741,1407,WALKER
K K Enterprise 3,-85.271812,34.974369,915 Lafayette Rd,,Rossville,GA,30741,2048,WALKER
Dbrothers1 Inc,-85.282257,34.596828,14678 Highway 151,,Trion,GA,30753,1938,WALKER
Dollar General 11602,-83.8526,33.743225,2481 Highway 81 SW,,Covington,GA,30014,0681,WALTON
DOLLAR GENERAL 18572,-83.608223,33.783379,101 Queens Cemetery Rd,,Good Hope,GA,30641,1507,WALTON
Good Hope Food Mart,-83.609734,33.78508,102 Highway 83,,Good Hope,GA,30641,1206,WALTON
PUBLIX 603,-83.908157,33.839352,4325 ATLANTA HIGHWAY,,LOGANVILLE,GA,30052,,WALTON
KROGER 443,-83.954704,33.85944,910 ATHENS HWY,,LOGANVILLE,GA,30052,,WALTON
The E-Z Stop,-83.851631,33.76865,1441 Highway 81 S.,,Loganville,GA,30052,,WALTON
Dollar General 17450,-83.853683,33.74173,1646 Walnut Ave,,Loganville,GA,30052,9207,WALTON
Dollar General 14762,-83.853096,33.781467,1901 Highway 81,GA,Loganville,GA,30052,4537,WALTON
Loganville Shell,-83.875282,33.805496,2324 Claude Brewer Rd,Ste B,Loganville,GA,30052,4255,WALTON
CVS Pharmacy 4138,-83.937393,33.881592,2720 Loganville Hwy,,Loganville,GA,30052,7715,WALTON
Indian Mart,-83.95549,33.862381,2944 Rosebud Rd,Suite C-1,Loganville,GA,30052,3089,WALTON
Supermercado Suriana,-83.95549,33.862381,2944 Rosebud Rd,Ste F,Loganville,GA,30052,8874,WALTON
Chevron,-83.873611,33.80558,2975 Highway 81,,Loganville,GA,30052,4321,WALTON
Gx Market,-83.915657,33.869919,3205 Loganville Hwy,Ste 100,Loganville,GA,30052,,WALTON
DOLLAR GENERAL 9551,-83.872292,33.831047,3490 Highway 78,,Loganville,GA,30052,7841,WALTON
JERRY'S CORNER STORE,-83.930229,33.744411,3650 Miller Bottom Rd,,Loganville,GA,30052,3037,WALTON
Dollar General 23151,-83.90905,33.848598,4036 Atlanta Hwy,,Loganville,GA,30052,,WALTON
DollarTree 4071,-83.910965,33.845905,4048 Atlanta Hwy,,Loganville,GA,30052,2297,WALTON
Walmart Supercenter 5252,-83.910904,33.840675,4221 Atlanta Hwy,,Loganville,GA,30052,7316,WALTON
Murphy USA 7044,-83.908485,33.841637,4231 Atlanta Hwy.,,Loganville,GA,30052,,WALTON
Loganville Caribbean Market,-83.906113,33.838619,4337 Atlanta Hwy,,Loganville,GA,30052,3326,WALTON
Chevron Food Mart,-83.894753,33.840664,4350 Lawrenceville Rd,,Loganville,GA,30052,2335,WALTON
CVS PHARMACY 7712,-83.902084,33.837593,4377 Atlanta Hwy,,Loganville,GA,30052,2642,WALTON
Walgreens 9629,-83.901085,33.838203,4398 Atlanta Hwy,,Loganville,GA,30052,7314,WALTON
DOLLAR GENERAL 7776,-83.895775,33.841335,4400 Lawrenceville Rd,,Loganville,GA,30052,2627,WALTON
A & S Afro-caribbean Market,-83.901031,33.837273,4419 Atlanta Hwy,Ste 400,Loganville,GA,30052,3188,WALTON
INGLES MARKETS 424,-83.897896,33.833294,4565 Atlanta Hwy,,Loganville,GA,30052,2636,WALTON
Three Peas In A Pod,-83.891426,33.836205,4569 Lawrenceville Rd,,Loganville,GA,30052,7320,WALTON
Mini Food Mart,-83.889587,33.834393,4658 Atlanta Hwy,,Loganville,GA,30052,2641,WALTON
QUIKTRIP 796,-83.889084,33.83353,4675 Atlanta Hwy,,Loganville,GA,30052,2639,WALTON
KROGER STORE 679,-83.884949,33.832912,4753 Atlanta Hwy,,Loganville,GA,30052,7307,WALTON
Discount Tobacco,-83.882545,33.832996,4800 Atlanta Hwy,,Loganville,GA,30052,3700,WALTON
Shell Foodmart,-83.875107,33.853821,5141 Highway 81,,Loganville,GA,30052,3504,WALTON
Dollar General 31690,-83.933403,33.815632,5342 Highway 20,,Loganville,GA,30052,2861,WALTON
Citgo Loganville,-83.93454,33.815384,5365 Highway 20,,Loganville,GA,30052,2866,WALTON
The Country Store 0,-83.935005,33.813816,5400 Georgia Highway 20,,Loganville,GA,30052,2876,WALTON
DOLLAR GENERAL 18677,-83.849609,33.87994,6250 GA Highway 81,,Loganville,GA,30052,,WALTON
Dollar General 13345,-83.706123,33.778355,100 Walker Dr,,Monroe,GA,30655,2267,WALTON
Monroe Farmers Market,-83.71254,33.794075,110 Court St,,Monroe,GA,30655,1633,WALTON
East Church Food Mart,-83.69355,33.792751,1120 E Church St,,Monroe,GA,30655,2426,WALTON
Marathon Food Mart,-83.692802,33.793591,1135 E Church St,,Monroe,GA,30655,2425,WALTON
Cowpens,-83.675545,33.768448,1160 Pannell Rd,,Monroe,GA,30655,7270,WALTON
Hyman Agricultural Co NAFMNP,-83.703766,33.847862,1260 Mountain Creek Church Rd,,Monroe,GA,30656,4119,WALTON
Chevron,-83.705894,33.778744,1309 S Broad St,,Monroe,GA,30655,2221,WALTON
Mis Enterprise,-83.735657,33.791637,1309 W Spring St,,Monroe,GA,30655,1758,WALTON
Broad 1312,-83.706551,33.778404,1312 S Broad St,,Monroe,GA,30655,2222,WALTON
Dollar General 14640,-83.704094,33.774246,1526 S Broad St,,Monroe,GA,30655,2226,WALTON
Flowers Bakery Outlet 173,-83.703133,33.773647,1536 S Broad St,,Monroe,GA,30655,2226,WALTON
Circle K,-83.775047,33.807236,1605 Troy Smith Rd,,Monroe,GA,30656,4547,WALTON
Allstar,-83.732735,33.8326,1700 Bold Springs Rd,,Monroe,GA,30656,5004,WALTON
DOLLAR GENERAL 9615,-83.772377,33.779823,1740 Highway 138 NW,,Monroe,GA,30655,5655,WALTON
D&l Chevron,-83.788933,33.806675,1834 Highway 78,,Monroe,GA,30655,5217,WALTON
Monroe Extramile,-83.77684,33.779022,1865 Highway 138,,Monroe,GA,30655,5664,WALTON
Monroe Shell,-83.777351,33.777611,1880 Highway 138 Nw,,Monroe,GA,30655,5656,WALTON
Between Grocery,-83.807587,33.818474,1991 Highway 78,,Monroe,GA,30655,5229,WALTON
Saj Monroe Llc,-83.743629,33.795921,2027 W Spring St,,Monroe,GA,30655,5682,WALTON
Short Stop,-83.711441,33.795033,203 E Spring St,,Monroe,GA,30655,2309,WALTON
Murphy USA 7734,-83.743263,33.796505,2040 W Spring St,,Monroe,GA,30655,3164,WALTON
Walmart S/C 780,-83.742355,33.798321,2050 W Spring St,,Monroe,GA,30655,3164,WALTON
DollarTree 3282,-83.744301,33.799297,2120 W Spring St,Ste 100,Monroe,GA,30655,3198,WALTON
Maxi Mart,-83.817574,33.823357,2153 Highway 78,,Monroe,GA,30655,5231,WALTON
Monroe Mini Mart Inc,-83.710922,33.794872,220 E Spring St,,Monroe,GA,30655,2348,WALTON
Food Mart Monroe (market),-83.711342,33.799129,238 N Madison Ave,,Monroe,GA,30655,2324,WALTON
Dollar General 21627,-83.818375,33.82217,2760 Ho Hum Hollow Rd,,Monroe,GA,30655,5528,WALTON
CVS PHARMACY 3777,-83.713043,33.791286,312 S Broad St,,Monroe,GA,30655,2106,WALTON
Walgreens 11539,-83.711929,33.790806,319 S Broad St,,Monroe,GA,30655,2119,WALTON
Gratis Food Mart,-83.663376,33.882843,3424 Shoal Creek Rd,,Monroe,GA,30656,7333,WALTON
The Hot Spot,-83.710426,33.804573,409 E Marable St,,Monroe,GA,30655,1511,WALTON
JOHN'S SUPERMARKET dba Greg and Rene Inc,-83.711617,33.789501,416 S Broad St,,Monroe,GA,30655,2163,WALTON
North Monroe Food Mart Llc,-83.717278,33.802883,452 N Broad St,,Monroe,GA,30655,1800,WALTON
Chevron Bold Springs 786 Llc,-83.801315,33.900631,4940 Bold Springs Rd,,Monroe,GA,30656,3316,WALTON
Corners Edge Butcher Shoppe,-83.744263,33.79108,500 Great Oaks Dr,Ste 6,Monroe,GA,30655,8228,WALTON
Chevron,-83.643486,33.834805,544 Mount Vernon Rd,,Monroe,GA,30655,5029,WALTON
Monroe Food Mart,-83.705284,33.798382,615 E Spring St,,Monroe,GA,30655,2339,WALTON
Monroe Food Mart,-83.726425,33.793999,705 W Spring St,,Monroe,GA,30655,1746,WALTON
Golden Pantry Food Stores 1031,-83.723999,33.808044,717 N Broad St,,Monroe,GA,30656,1409,WALTON
Quality Foods Of Monroe LLC,-83.724998,33.794388,748 W Spring St,,Monroe,GA,30655,3188,WALTON
Family Dollar 209,-83.725433,33.794292,772 W Spring St,,Monroe,GA,30655,1747,WALTON
Alam 7744 Llc,-83.801781,33.901516,7744 Highway 81,,Monroe,GA,30656,3344,WALTON
Jack Peters Grocery,-83.701012,33.79195,800 E Church St,,Monroe,GA,30655,2478,WALTON
Supermercado El Mana,-83.727409,33.794182,800 W Spring St,,Monroe,GA,30655,1749,WALTON
Bread And Butter Farms Market Stand,-83.652374,33.791691,809 Laboon Rd,,Monroe,GA,30655,6254,WALTON
DOLLAR GENERAL 4057,-83.703094,33.799503,815 E Spring St,,Monroe,GA,30655,2440,WALTON
Publix 1736,-83.728691,33.805237,900 Pavilion Parkway,,Monroe,GA,30656,,WALTON
Shell Food Mart,-83.851921,33.714024,287 Georgia Highway 81 Se,,Oxford,GA,30054,3219,WALTON
Dollar General 15372,-83.750023,33.597939,58 Hwy 11,,Social CIrcle,GA,30025,,WALTON
FMG Farm Farmer's Market 1,-83.658195,33.651001,1013 Amber Stapp Studdard Rd,,Social Circle,GA,30025,4516,WALTON
FRESHWAY MARKET,-83.708305,33.675018,1261 N Cherokee Rd,,Social Circle,GA,30025,4016,WALTON
Family Dollar 3144,-83.709686,33.675026,1263 N Cherokee Rd,,Social Circle,GA,30025,4016,WALTON
Social Circle Grocery,-83.718933,33.65575,129 S Cherokee Rd,,Social Circle,GA,30025,2802,WALTON
Unity Store,-83.667595,33.62767,1808 Highway 278 SE,,Social Circle,GA,30025,4737,WALTON
Diamond P Cattle Company,-83.708725,33.7076,2619 Lemonds Rd,,Social Circle,GA,30025,3105,WALTON
Dollar General 30074,-82.573463,31.10372,6301 Valdosta Hwy,,Manor,GA,31550,2406,WARE
Solar Foods,-82.575798,31.102949,6349 Valdosta Hwy,,Manor,GA,31550,2408,WARE
Hueys Country Store,-82.631447,31.266491,7471 Albany Hwy,,Millwood,GA,31552,9775,WARE
Walmart 556,-82.322113,31.196728,2425 MEMORIAL DR,,WAYCROSS,GA,31503,,WARE
Flash Foods LLC 274001,-82.354492,31.206478,505 REYNOLDS ST,,WAYCROSS,GA,31501,,WARE
Dollar General 2471,-82.357948,31.219133,1005 Tebeau St,,Waycross,GA,31501,5436,WARE
Mickey's Meat Market,-82.338348,31.208549,1109 Knight Ave,,Waycross,GA,31501,8006,WARE
Food Lion 2844,-82.349854,31.216862,1312 Plant Ave,,Waycross,GA,31501,3537,WARE
Stop N Save,-82.374527,31.208651,1333 S Georgia Pkwy W,,Waycross,GA,31503,2726,WARE
Flash Foods LLC 2745085,-82.353767,31.222424,1401 Tebeau St,,Waycross,GA,31501,5324,WARE
Waygreen Local Fare Market,-82.386017,31.233824,1460 N Augusta Ave,,Waycross,GA,31503,4954,WARE
Bunkys,-82.367889,31.228748,1545 Ossie Davis Pkwy,,Waycross,GA,31501,6712,WARE
KROGER 439,-82.33857,31.20789,1606 Memorial Dr,,Waycross,GA,31501,1949,WARE
Walmart Neighborhood Market 4527,-82.345757,31.220114,1630 Plant Ave,,Waycross,GA,31501,5247,WARE
DollarTree 8538,-82.340462,31.206011,1630 S Georgia Pkwy E,,Waycross,GA,31501,1959,WARE
Ganas Pecan Company,-82.344307,31.221254,1638 Plant Ave,,Waycross,GA,31501,5247,WARE
Flash Foods LLC 2745068,-82.337524,31.207109,1712 Memorial Dr,,Waycross,GA,31501,1056,WARE
Friendly Express 50,-82.337303,31.206221,1720 Memorial Dr,,Waycross,GA,31501,1044,WARE
Wawa Store 6305,-82.33551,31.206425,1725 Memorial Dr,,Waycross,GA,31501,1043,WARE
Flash Foods LLC 2745133,-82.340042,31.205969,1736 S Georgia Pkwy E,,Waycross,GA,31501,0986,WARE
WALGREEN 9277,-82.336502,31.20573,1740 Memorial Dr,,Waycross,GA,31501,1044,WARE
CVS PHARMACY 3348,-82.333099,31.206554,1800 Brunswick Hwy,,Waycross,GA,31501,1061,WARE
Dollar General Market 9826,-82.331177,31.207596,1803 Knight Ave,,Waycross,GA,31501,,WARE
Wawa Store 6300,-82.384262,31.209309,1810 S Georgia Pkwy W,,Waycross,GA,31503,6906,WARE
Friendly Express 103,-82.384369,31.208723,1811 S GA Pkwy W,,Waycross,GA,31503,,WARE
Crossway Food Mart,-82.379524,31.259619,1900 Alma Hwy,,Waycross,GA,31503,4502,WARE
DOLLAR GENERAL 4856,-82.386368,31.208797,1902 S Georgia Pkwy W,,Waycross,GA,31503,0149,WARE
FLASH FOODS 27427,-82.370415,31.23612,1913 State St,,Waycross,GA,31501,6731,WARE
Spur Discount Convenience Store,-82.372154,31.239511,1967 State St,,Waycross,GA,31501,8045,WARE
Flash Foods LLC 274094,-82.326859,31.213953,1974 Central Ave,,Waycross,GA,31503,9556,WARE
Dollar General 30317,-82.387466,31.223593,1984 Albany Ave,,Waycross,GA,31503,5936,WARE
Flash Foods LLC 27499,-82.387444,31.223557,2000 Albany Ave,,Waycross,GA,31503,5904,WARE
RK Foods,-82.388481,31.213976,2000 Carswell Ave,,Waycross,GA,31503,4056,WARE
Solar Food 26,-82.356506,31.187761,2198 Brunel St,,Waycross,GA,31503,1446,WARE
